,month,year,state,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
16448,07,1978,Ohio,70.6,71.0,-82.7900611953,40.291452206
16449,07,1978,Oklahoma,81.4,79.3,-97.5082927121,35.5834856477
16450,07,1978,Oregon,61.4,60.9,-120.555413394,43.9366481606
16451,07,1978,Pennsylvania,66.8,68.2,-77.7995595623,40.8738378455
16452,07,1978,Rhode Island,67.2,67.5,-71.5536120535,41.6760813901
16453,07,1978,South Carolina,78.6,78.4,-80.8961396866,33.9079742468
16454,07,1978,South Dakota,68.6,69.2,-100.230507516,44.4361607025
16455,07,1978,Tennessee,75.9,75.5,-86.3433803654,35.8429870949
16456,07,1978,Texas,82.4,81.0,-99.3506971451,31.4844643819
16457,07,1978,Utah,68.2,67.7,-111.678216374,39.3237947509
16458,07,1978,Vermont,63.4,63.5,-72.6626493581,44.0751958252
16459,07,1978,Virginia,72.0,72.8,-78.8122544727,37.5150238913
16460,07,1978,Washington,62.4,60.9,-120.446866425,47.3809688818
16461,07,1978,West Virginia,69.2,69.9,-80.6137119661,38.6425987436
16462,07,1978,Wisconsin,65.2,66.5,-90.0116942643,44.6380301915
16463,07,1978,Wyoming,61.0,61.4,-107.551454075,42.999642032
16464,08,1978,Alabama,80.0,79.6,-86.8283719359,32.7898321918
16465,08,1978,Arizona,79.0,78.7,-111.664418336,34.2931098705
16466,08,1978,Arkansas,81.2,79.8,-92.4392676639,34.8997453322
16467,08,1978,California,74.3,74.2,-119.610698951,37.2460706736
16468,08,1978,Colorado,66.4,66.1,-105.547824721,38.9985518194
16469,08,1978,Connecticut,69.4,69.6,-72.7257060428,41.6202863352
16470,08,1978,Delaware,75.0,74.6,-75.4004040929,38.8870164548
16471,08,1978,Florida,81.1,81.0,-81.7974638723,28.6284392647
16472,08,1978,Georgia,79.6,79.4,-83.4463418309,32.6492290722
16473,08,1978,Idaho,62.7,64.3,-114.659382348,44.0890895052
16474,08,1978,Illinois,74.0,74.4,-89.1983967614,40.0650409125
16475,08,1978,Indiana,72.8,73.4,-86.2756397346,39.9081412284
16476,08,1978,Iowa,71.9,72.6,-93.5000649605,42.0746268788
16477,08,1978,Kansas,79.2,78.0,-98.3802131736,38.4847081514
16478,08,1978,Kentucky,75.4,75.5,-85.2904560935,37.5266674638
16479,08,1978,Louisiana,82.4,81.8,-92.5856620163,31.0584069584
16480,08,1978,Maine,64.8,64.2,-69.2266474552,45.3714334913
16481,08,1978,Maryland,74.6,74.2,-76.7724546076,39.0369222963
16482,08,1978,Massachusetts,68.7,68.6,-71.7986394244,42.2533023991
16483,08,1978,Michigan,66.6,67.0,-85.4371669561,44.3506813109
16484,08,1978,Minnesota,67.4,67.6,-94.3090126515,46.3163329315
16485,08,1978,Mississippi,81.0,80.5,-89.6652136847,32.750866634
16486,08,1978,Missouri,77.2,76.9,-92.4774101578,38.3676131565
16487,08,1978,Montana,62.8,64.9,-109.645148622,47.0335364218
16488,08,1978,Nebraska,72.9,73.4,-99.8108090713,41.5271489603
16489,08,1978,Nevada,70.5,71.1,-116.65522549,39.3562373462
16490,08,1978,New Hampshire,65.7,65.3,-71.5775941473,43.6856317461
16491,08,1978,New Jersey,72.8,72.5,-74.6607541123,40.1844273633
16492,08,1978,New Mexico,72.4,71.8,-106.108388616,34.4213707591
16493,08,1978,New York,67.4,67.1,-75.5031182762,42.9403901101
16494,08,1978,North Carolina,76.6,76.3,-79.3723797543,35.5415341226
16495,08,1978,North Dakota,67.6,68.0,-100.469321077,47.446338517
16496,08,1978,Ohio,71.6,71.9,-82.7900611953,40.291452206
16497,08,1978,Oklahoma,83.4,81.3,-97.5082927121,35.5834856477
16498,08,1978,Oregon,64.0,64.4,-120.555413394,43.9366481606
16499,08,1978,Pennsylvania,69.4,69.3,-77.7995595623,40.8738378455
16500,08,1978,Rhode Island,69.6,69.5,-71.5536120535,41.6760813901
16501,08,1978,South Carolina,79.8,79.3,-80.8961396866,33.9079742468
16502,08,1978,South Dakota,70.8,71.6,-100.230507516,44.4361607025
16503,08,1978,Tennessee,77.1,76.6,-86.3433803654,35.8429870949
16504,08,1978,Texas,82.8,82.1,-99.3506971451,31.4844643819
16505,08,1978,Utah,70.2,70.5,-111.678216374,39.3237947509
16506,08,1978,Vermont,64.9,64.6,-72.6626493581,44.0751958252
16507,08,1978,Virginia,74.2,73.9,-78.8122544727,37.5150238913
16508,08,1978,Washington,63.6,63.8,-120.446866425,47.3809688818
16509,08,1978,West Virginia,71.6,71.2,-80.6137119661,38.6425987436
16510,08,1978,Wisconsin,66.9,67.6,-90.0116942643,44.6380301915
16511,08,1978,Wyoming,62.7,64.3,-107.551454075,42.999642032
16512,09,1978,Alabama,78.1,77.0,-86.8283719359,32.7898321918
16513,09,1978,Arizona,74.4,74.9,-111.664418336,34.2931098705
16514,09,1978,Arkansas,77.2,76.1,-92.4392676639,34.8997453322
16515,09,1978,California,70.2,71.1,-119.610698951,37.2460706736
16516,09,1978,Colorado,61.3,61.3,-105.547824721,38.9985518194
16517,09,1978,Connecticut,64.4,65.0,-72.7257060428,41.6202863352
16518,09,1978,Delaware,71.7,70.6,-75.4004040929,38.8870164548
16519,09,1978,Florida,80.4,80.0,-81.7974638723,28.6284392647
16520,09,1978,Georgia,77.6,76.7,-83.4463418309,32.6492290722
16521,09,1978,Idaho,57.3,59.1,-114.659382348,44.0890895052
16522,09,1978,Illinois,71.6,69.9,-89.1983967614,40.0650409125
16523,09,1978,Indiana,70.4,69.0,-86.2756397346,39.9081412284
16524,09,1978,Iowa,69.4,67.2,-93.5000649605,42.0746268788
16525,09,1978,Kansas,74.8,73.0,-98.3802131736,38.4847081514
16526,09,1978,Kentucky,72.9,71.7,-85.2904560935,37.5266674638
16527,09,1978,Louisiana,79.9,79.4,-92.5856620163,31.0584069584
16528,09,1978,Maine,57.6,58.9,-69.2266474552,45.3714334913
16529,09,1978,Maryland,71.8,70.1,-76.7724546076,39.0369222963
16530,09,1978,Massachusetts,63.0,63.9,-71.7986394244,42.2533023991
16531,09,1978,Michigan,63.8,62.2,-85.4371669561,44.3506813109
16532,09,1978,Minnesota,64.2,61.5,-94.3090126515,46.3163329315
16533,09,1978,Mississippi,78.5,77.7,-89.6652136847,32.750866634
16534,09,1978,Missouri,73.8,72.2,-92.4774101578,38.3676131565
16535,09,1978,Montana,58.7,58.9,-109.645148622,47.0335364218
16536,09,1978,Nebraska,68.9,67.5,-99.8108090713,41.5271489603
16537,09,1978,Nevada,64.1,65.9,-116.65522549,39.3562373462
16538,09,1978,New Hampshire,59.2,60.4,-71.5775941473,43.6856317461
16539,09,1978,New Jersey,68.7,68.3,-74.6607541123,40.1844273633
16540,09,1978,New Mexico,66.9,67.7,-106.108388616,34.4213707591
16541,09,1978,New York,62.0,62.5,-75.5031182762,42.9403901101
16542,09,1978,North Carolina,74.4,72.9,-79.3723797543,35.5415341226
16543,09,1978,North Dakota,64.3,61.6,-100.469321077,47.446338517
16544,09,1978,Ohio,69.6,67.7,-82.7900611953,40.291452206
16545,09,1978,Oklahoma,78.9,76.9,-97.5082927121,35.5834856477
16546,09,1978,Oregon,59.2,60.7,-120.555413394,43.9366481606
16547,09,1978,Pennsylvania,66.4,65.1,-77.7995595623,40.8738378455
16548,09,1978,Rhode Island,64.6,65.3,-71.5536120535,41.6760813901
16549,09,1978,South Carolina,77.4,76.3,-80.8961396866,33.9079742468
16550,09,1978,South Dakota,67.9,65.4,-100.230507516,44.4361607025
16551,09,1978,Tennessee,74.6,73.1,-86.3433803654,35.8429870949
16552,09,1978,Texas,78.2,78.8,-99.3506971451,31.4844643819
16553,09,1978,Utah,63.9,65.0,-111.678216374,39.3237947509
16554,09,1978,Vermont,58.2,59.7,-72.6626493581,44.0751958252
16555,09,1978,Virginia,72.1,70.1,-78.8122544727,37.5150238913
16556,09,1978,Washington,58.8,60.2,-120.446866425,47.3809688818
16557,09,1978,West Virginia,69.8,67.4,-80.6137119661,38.6425987436
16558,09,1978,Wisconsin,64.4,62.2,-90.0116942643,44.6380301915
16559,09,1978,Wyoming,57.6,58.4,-107.551454075,42.999642032
16560,10,1978,Alabama,69.6,69.3,-86.8283719359,32.7898321918
16561,10,1978,Arizona,68.0,66.5,-111.664418336,34.2931098705
16562,10,1978,Arkansas,67.3,67.3,-92.4392676639,34.8997453322
16563,10,1978,California,65.2,64.0,-119.610698951,37.2460706736
16564,10,1978,Colorado,53.2,51.9,-105.547824721,38.9985518194
16565,10,1978,Connecticut,54.2,56.3,-72.7257060428,41.6202863352
16566,10,1978,Delaware,61.0,61.9,-75.4004040929,38.8870164548
16567,10,1978,Florida,76.0,75.7,-81.7974638723,28.6284392647
16568,10,1978,Georgia,69.9,69.4,-83.4463418309,32.6492290722
16569,10,1978,Idaho,49.2,49.4,-114.659382348,44.0890895052
16570,10,1978,Illinois,61.2,60.4,-89.1983967614,40.0650409125
16571,10,1978,Indiana,60.0,59.7,-86.2756397346,39.9081412284
16572,10,1978,Iowa,58.6,57.1,-93.5000649605,42.0746268788
16573,10,1978,Kansas,64.4,62.6,-98.3802131736,38.4847081514
16574,10,1978,Kentucky,62.5,62.8,-85.2904560935,37.5266674638
16575,10,1978,Louisiana,72.2,72.3,-92.5856620163,31.0584069584
16576,10,1978,Maine,47.0,49.6,-69.2266474552,45.3714334913
16577,10,1978,Maryland,60.9,61.4,-76.7724546076,39.0369222963
16578,10,1978,Massachusetts,52.8,55.2,-71.7986394244,42.2533023991
16579,10,1978,Michigan,53.6,53.0,-85.4371669561,44.3506813109
16580,10,1978,Minnesota,53.6,50.9,-94.3090126515,46.3163329315
16581,10,1978,Mississippi,69.7,69.8,-89.6652136847,32.750866634
16582,10,1978,Missouri,63.4,62.6,-92.4774101578,38.3676131565
16583,10,1978,Montana,50.0,48.5,-109.645148622,47.0335364218
16584,10,1978,Nebraska,58.7,56.8,-99.8108090713,41.5271489603
16585,10,1978,Nevada,56.6,56.2,-116.65522549,39.3562373462
16586,10,1978,New Hampshire,48.7,51.2,-71.5775941473,43.6856317461
16587,10,1978,New Jersey,58.0,59.4,-74.6607541123,40.1844273633
16588,10,1978,New Mexico,59.5,59.3,-106.108388616,34.4213707591
16589,10,1978,New York,51.2,53.4,-75.5031182762,42.9403901101
16590,10,1978,North Carolina,64.7,64.9,-79.3723797543,35.5415341226
16591,10,1978,North Dakota,53.3,50.1,-100.469321077,47.446338517
16592,10,1978,Ohio,59.0,58.7,-82.7900611953,40.291452206
16593,10,1978,Oklahoma,69.4,67.3,-97.5082927121,35.5834856477
16594,10,1978,Oregon,52.6,52.7,-120.555413394,43.9366481606
16595,10,1978,Pennsylvania,55.4,56.2,-77.7995595623,40.8738378455
16596,10,1978,Rhode Island,54.8,56.9,-71.5536120535,41.6760813901
16597,10,1978,South Carolina,68.5,68.5,-80.8961396866,33.9079742468
16598,10,1978,South Dakota,57.0,54.0,-100.230507516,44.4361607025
16599,10,1978,Tennessee,64.3,64.5,-86.3433803654,35.8429870949
16600,10,1978,Texas,70.5,71.0,-99.3506971451,31.4844643819
16601,10,1978,Utah,55.8,54.8,-111.678216374,39.3237947509
16602,10,1978,Vermont,47.8,50.7,-72.6626493581,44.0751958252
16603,10,1978,Virginia,61.6,61.6,-78.8122544727,37.5150238913
16604,10,1978,Washington,51.4,52.1,-120.446866425,47.3809688818
16605,10,1978,West Virginia,59.0,58.9,-80.6137119661,38.6425987436
16606,10,1978,Wisconsin,53.8,52.4,-90.0116942643,44.6380301915
16607,10,1978,Wyoming,49.2,48.1,-107.551454075,42.999642032
16608,11,1978,Alabama,60.7,58.7,-86.8283719359,32.7898321918
16609,11,1978,Arizona,56.9,55.1,-111.664418336,34.2931098705
16610,11,1978,Arkansas,56.5,55.8,-92.4392676639,34.8997453322
16611,11,1978,California,55.4,54.6,-119.610698951,37.2460706736
16612,11,1978,Colorado,41.0,40.0,-105.547824721,38.9985518194
16613,11,1978,Connecticut,45.1,45.6,-72.7257060428,41.6202863352
16614,11,1978,Delaware,51.6,51.1,-75.4004040929,38.8870164548
16615,11,1978,Florida,70.4,68.2,-81.7974638723,28.6284392647
16616,11,1978,Georgia,61.6,59.2,-83.4463418309,32.6492290722
16617,11,1978,Idaho,36.8,37.9,-114.659382348,44.0890895052
16618,11,1978,Illinois,47.8,47.7,-89.1983967614,40.0650409125
16619,11,1978,Indiana,47.6,47.5,-86.2756397346,39.9081412284
16620,11,1978,Iowa,42.4,43.6,-93.5000649605,42.0746268788
16621,11,1978,Kansas,49.2,49.3,-98.3802131736,38.4847081514
16622,11,1978,Kentucky,51.4,51.2,-85.2904560935,37.5266674638
16623,11,1978,Louisiana,64.2,62.4,-92.5856620163,31.0584069584
16624,11,1978,Maine,36.6,38.2,-69.2266474552,45.3714334913
16625,11,1978,Maryland,50.6,50.4,-76.7724546076,39.0369222963
16626,11,1978,Massachusetts,43.8,44.6,-71.7986394244,42.2533023991
16627,11,1978,Michigan,40.9,41.0,-85.4371669561,44.3506813109
16628,11,1978,Minnesota,35.7,36.5,-94.3090126515,46.3163329315
16629,11,1978,Mississippi,60.8,59.1,-89.6652136847,32.750866634
16630,11,1978,Missouri,50.2,50.3,-92.4774101578,38.3676131565
16631,11,1978,Montana,33.3,36.4,-109.645148622,47.0335364218
16632,11,1978,Nebraska,42.2,43.3,-99.8108090713,41.5271489603
16633,11,1978,Nevada,45.4,44.9,-116.65522549,39.3562373462
16634,11,1978,New Hampshire,38.8,39.9,-71.5775941473,43.6856317461
16635,11,1978,New Jersey,49.0,48.6,-74.6607541123,40.1844273633
16636,11,1978,New Mexico,49.6,48.1,-106.108388616,34.4213707591
16637,11,1978,New York,41.3,42.2,-75.5031182762,42.9403901101
16638,11,1978,North Carolina,55.6,54.4,-79.3723797543,35.5415341226
16639,11,1978,North Dakota,33.3,35.2,-100.469321077,47.446338517
16640,11,1978,Ohio,46.5,46.8,-82.7900611953,40.291452206
16641,11,1978,Oklahoma,55.8,55.0,-97.5082927121,35.5834856477
16642,11,1978,Oregon,41.7,42.9,-120.555413394,43.9366481606
16643,11,1978,Pennsylvania,44.6,44.9,-77.7995595623,40.8738378455
16644,11,1978,Rhode Island,46.1,46.7,-71.5536120535,41.6760813901
16645,11,1978,South Carolina,60.0,58.1,-80.8961396866,33.9079742468
16646,11,1978,South Dakota,38.1,39.8,-100.230507516,44.4361607025
16647,11,1978,Tennessee,54.0,53.0,-86.3433803654,35.8429870949
16648,11,1978,Texas,61.0,60.3,-99.3506971451,31.4844643819
16649,11,1978,Utah,43.4,42.4,-111.678216374,39.3237947509
16650,11,1978,Vermont,38.0,39.2,-72.6626493581,44.0751958252
16651,11,1978,Virginia,51.5,50.8,-78.8122544727,37.5150238913
16652,11,1978,Washington,39.7,41.9,-120.446866425,47.3809688818
16653,11,1978,West Virginia,48.0,47.7,-80.6137119661,38.6425987436
16654,11,1978,Wisconsin,38.4,39.2,-90.0116942643,44.6380301915
16655,11,1978,Wyoming,34.0,35.8,-107.551454075,42.999642032
16656,12,1978,Alabama,52.9,50.0,-86.8283719359,32.7898321918
16657,12,1978,Arizona,43.4,45.3,-111.664418336,34.2931098705
16658,12,1978,Arkansas,47.1,45.7,-92.4392676639,34.8997453322
16659,12,1978,California,43.1,46.3,-119.610698951,37.2460706736
16660,12,1978,Colorado,26.2,29.4,-105.547824721,38.9985518194
16661,12,1978,Connecticut,35.8,34.7,-72.7257060428,41.6202863352
16662,12,1978,Delaware,43.4,40.9,-75.4004040929,38.8870164548
16663,12,1978,Florida,65.4,61.5,-81.7974638723,28.6284392647
16664,12,1978,Georgia,54.1,50.7,-83.4463418309,32.6492290722
16665,12,1978,Idaho,23.0,27.8,-114.659382348,44.0890895052
16666,12,1978,Illinois,36.2,35.1,-89.1983967614,40.0650409125
16667,12,1978,Indiana,37.9,35.7,-86.2756397346,39.9081412284
16668,12,1978,Iowa,27.2,29.3,-93.5000649605,42.0746268788
16669,12,1978,Kansas,35.8,36.8,-98.3802131736,38.4847081514
16670,12,1978,Kentucky,43.1,40.8,-85.2904560935,37.5266674638
16671,12,1978,Louisiana,56.5,54.2,-92.5856620163,31.0584069584
16672,12,1978,Maine,24.8,25.5,-69.2266474552,45.3714334913
16673,12,1978,Maryland,42.4,40.0,-76.7724546076,39.0369222963
16674,12,1978,Massachusetts,34.3,33.7,-71.7986394244,42.2533023991
16675,12,1978,Michigan,28.8,29.0,-85.4371669561,44.3506813109
16676,12,1978,Minnesota,16.6,20.5,-94.3090126515,46.3163329315
16677,12,1978,Mississippi,52.9,50.3,-89.6652136847,32.750866634
16678,12,1978,Missouri,39.2,38.3,-92.4774101578,38.3676131565
16679,12,1978,Montana,17.3,25.1,-109.645148622,47.0335364218
16680,12,1978,Nebraska,26.0,30.5,-99.8108090713,41.5271489603
16681,12,1978,Nevada,31.4,35.1,-116.65522549,39.3562373462
16682,12,1978,New Hampshire,27.7,27.9,-71.5775941473,43.6856317461
16683,12,1978,New Jersey,40.4,38.1,-74.6607541123,40.1844273633
16684,12,1978,New Mexico,37.6,38.2,-106.108388616,34.4213707591
16685,12,1978,New York,31.2,30.5,-75.5031182762,42.9403901101
16686,12,1978,North Carolina,48.4,45.4,-79.3723797543,35.5415341226
16687,12,1978,North Dakota,14.0,19.5,-100.469321077,47.446338517
16688,12,1978,Ohio,37.5,35.6,-82.7900611953,40.291452206
16689,12,1978,Oklahoma,43.4,43.7,-97.5082927121,35.5834856477
16690,12,1978,Oregon,30.2,34.7,-120.555413394,43.9366481606
16691,12,1978,Pennsylvania,35.6,34.1,-77.7995595623,40.8738378455
16692,12,1978,Rhode Island,37.2,36.2,-71.5536120535,41.6760813901
16693,12,1978,South Carolina,52.7,49.4,-80.8961396866,33.9079742468
16694,12,1978,South Dakota,20.8,25.7,-100.230507516,44.4361607025
16695,12,1978,Tennessee,46.0,43.3,-86.3433803654,35.8429870949
16696,12,1978,Texas,51.0,50.7,-99.3506971451,31.4844643819
16697,12,1978,Utah,27.8,31.5,-111.678216374,39.3237947509
16698,12,1978,Vermont,27.0,26.8,-72.6626493581,44.0751958252
16699,12,1978,Virginia,44.0,41.1,-78.8122544727,37.5150238913
16700,12,1978,Washington,28.8,33.6,-120.446866425,47.3809688818
16701,12,1978,West Virginia,40.0,37.6,-80.6137119661,38.6425987436
16702,12,1978,Wisconsin,22.6,24.9,-90.0116942643,44.6380301915
16703,12,1978,Wyoming,17.5,24.8,-107.551454075,42.999642032
16704,01,1979,Alabama,42.2,45.8,-86.8283719359,32.7898321918
16705,01,1979,Arizona,37.0,41.0,-111.664418336,34.2931098705
16706,01,1979,Arkansas,34.4,40.5,-92.4392676639,34.8997453322
16707,01,1979,California,39.6,42.6,-119.610698951,37.2460706736
16708,01,1979,Colorado,16.6,24.5,-105.547824721,38.9985518194
16709,01,1979,Connecticut,29.0,27.3,-72.7257060428,41.6202863352
16710,01,1979,Delaware,36.0,34.8,-75.4004040929,38.8870164548
16711,01,1979,Florida,58.2,58.2,-81.7974638723,28.6284392647
16712,01,1979,Georgia,44.7,46.6,-83.4463418309,32.6492290722
16713,01,1979,Idaho,14.4,23.0,-114.659382348,44.0890895052
16714,01,1979,Illinois,20.9,27.4,-89.1983967614,40.0650409125
16715,01,1979,Indiana,24.3,28.5,-86.2756397346,39.9081412284
16716,01,1979,Iowa,12.0,20.3,-93.5000649605,42.0746268788
16717,01,1979,Kansas,22.4,30.2,-98.3802131736,38.4847081514
16718,01,1979,Kentucky,31.2,35.0,-85.2904560935,37.5266674638
16719,01,1979,Louisiana,46.0,50.2,-92.5856620163,31.0584069584
16720,01,1979,Maine,17.8,15.9,-69.2266474552,45.3714334913
16721,01,1979,Maryland,34.4,33.9,-76.7724546076,39.0369222963
16722,01,1979,Massachusetts,27.6,26.1,-71.7986394244,42.2533023991
16723,01,1979,Michigan,17.2,20.8,-85.4371669561,44.3506813109
16724,01,1979,Minnesota,1.8,9.7,-94.3090126515,46.3163329315
16725,01,1979,Mississippi,41.8,46.1,-89.6652136847,32.750866634
16726,01,1979,Missouri,24.4,31.3,-92.4774101578,38.3676131565
16727,01,1979,Montana,7.4,18.8,-109.645148622,47.0335364218
16728,01,1979,Nebraska,13.2,23.8,-99.8108090713,41.5271489603
16729,01,1979,Nevada,25.6,30.5,-116.65522549,39.3562373462
16730,01,1979,New Hampshire,20.4,19.4,-71.5775941473,43.6856317461
16731,01,1979,New Jersey,33.0,31.4,-74.6607541123,40.1844273633
16732,01,1979,New Mexico,30.3,34.0,-106.108388616,34.4213707591
16733,01,1979,New York,22.4,22.3,-75.5031182762,42.9403901101
16734,01,1979,North Carolina,40.2,40.8,-79.3723797543,35.5415341226
16735,01,1979,North Dakota,1.2,9.7,-100.469321077,47.446338517
16736,01,1979,Ohio,26.0,28.7,-82.7900611953,40.291452206
16737,01,1979,Oklahoma,30.6,37.8,-97.5082927121,35.5834856477
16738,01,1979,Oregon,24.6,31.1,-120.555413394,43.9366481606
16739,01,1979,Pennsylvania,26.4,27.1,-77.7995595623,40.8738378455
16740,01,1979,Rhode Island,31.2,29.1,-71.5536120535,41.6760813901
16741,01,1979,South Carolina,44.0,45.1,-80.8961396866,33.9079742468
16742,01,1979,South Dakota,8.0,17.4,-100.230507516,44.4361607025
16743,01,1979,Tennessee,34.5,38.3,-86.3433803654,35.8429870949
16744,01,1979,Texas,41.4,46.2,-99.3506971451,31.4844643819
16745,01,1979,Utah,19.4,26.2,-111.678216374,39.3237947509
16746,01,1979,Vermont,19.0,17.8,-72.6626493581,44.0751958252
16747,01,1979,Virginia,35.6,35.8,-78.8122544727,37.5150238913
16748,01,1979,Washington,22.3,29.5,-120.446866425,47.3809688818
16749,01,1979,West Virginia,30.0,31.8,-80.6137119661,38.6425987436
16750,01,1979,Wisconsin,8.4,15.3,-90.0116942643,44.6380301915
16751,01,1979,Wyoming,7.8,19.5,-107.551454075,42.999642032
16752,02,1979,Alabama,40.7,46.6,-86.8283719359,32.7898321918
16753,02,1979,Arizona,39.4,42.7,-111.664418336,34.2931098705
16754,02,1979,Arkansas,32.0,41.2,-92.4392676639,34.8997453322
16755,02,1979,California,41.8,43.9,-119.610698951,37.2460706736
16756,02,1979,Colorado,20.0,25.5,-105.547824721,38.9985518194
16757,02,1979,Connecticut,22.6,25.9,-72.7257060428,41.6202863352
16758,02,1979,Delaware,28.4,33.8,-75.4004040929,38.8870164548
16759,02,1979,Florida,55.4,58.6,-81.7974638723,28.6284392647
16760,02,1979,Georgia,42.8,47.4,-83.4463418309,32.6492290722
16761,02,1979,Idaho,18.8,24.2,-114.659382348,44.0890895052
16762,02,1979,Illinois,15.0,27.2,-89.1983967614,40.0650409125
16763,02,1979,Indiana,17.2,28.0,-86.2756397346,39.9081412284
16764,02,1979,Iowa,7.6,20.2,-93.5000649605,42.0746268788
16765,02,1979,Kansas,19.8,31.2,-98.3802131736,38.4847081514
16766,02,1979,Kentucky,26.4,35.0,-85.2904560935,37.5266674638
16767,02,1979,Louisiana,44.5,50.9,-92.5856620163,31.0584069584
16768,02,1979,Maine,13.7,14.1,-69.2266474552,45.3714334913
16769,02,1979,Maryland,27.0,33.1,-76.7724546076,39.0369222963
16770,02,1979,Massachusetts,21.7,24.6,-71.7986394244,42.2533023991
16771,02,1979,Michigan,11.4,18.6,-85.4371669561,44.3506813109
16772,02,1979,Minnesota,-0.6,9.3,-94.3090126515,46.3163329315
16773,02,1979,Mississippi,40.0,46.7,-89.6652136847,32.750866634
16774,02,1979,Missouri,19.7,31.6,-92.4774101578,38.3676131565
16775,02,1979,Montana,8.2,19.0,-109.645148622,47.0335364218
16776,02,1979,Nebraska,12.6,24.5,-99.8108090713,41.5271489603
16777,02,1979,Nevada,28.8,32.0,-116.65522549,39.3562373462
16778,02,1979,New Hampshire,15.2,17.8,-71.5775941473,43.6856317461
16779,02,1979,New Jersey,25.8,30.1,-74.6607541123,40.1844273633
16780,02,1979,New Mexico,32.6,35.8,-106.108388616,34.4213707591
16781,02,1979,New York,14.8,20.2,-75.5031182762,42.9403901101
16782,02,1979,North Carolina,36.6,41.0,-79.3723797543,35.5415341226
16783,02,1979,North Dakota,-2.8,9.1,-100.469321077,47.446338517
16784,02,1979,Ohio,18.9,27.9,-82.7900611953,40.291452206
16785,02,1979,Oklahoma,28.4,38.8,-97.5082927121,35.5834856477
16786,02,1979,Oregon,27.9,32.2,-120.555413394,43.9366481606
16787,02,1979,Pennsylvania,19.4,25.9,-77.7995595623,40.8738378455
16788,02,1979,Rhode Island,24.8,27.5,-71.5536120535,41.6760813901
16789,02,1979,South Carolina,41.6,45.8,-80.8961396866,33.9079742468
16790,02,1979,South Dakota,5.2,17.5,-100.230507516,44.4361607025
16791,02,1979,Tennessee,31.4,38.7,-86.3433803654,35.8429870949
16792,02,1979,Texas,41.4,47.4,-99.3506971451,31.4844643819
16793,02,1979,Utah,21.8,27.8,-111.678216374,39.3237947509
16794,02,1979,Vermont,12.3,15.9,-72.6626493581,44.0751958252
16795,02,1979,Virginia,29.8,35.7,-78.8122544727,37.5150238913
16796,02,1979,Washington,25.0,30.7,-120.446866425,47.3809688818
16797,02,1979,West Virginia,24.6,31.6,-80.6137119661,38.6425987436
16798,02,1979,Wisconsin,5.4,14.4,-90.0116942643,44.6380301915
16799,02,1979,Wyoming,12.3,20.3,-107.551454075,42.999642032
16800,03,1979,Alabama,49.7,51.6,-86.8283719359,32.7898321918
16801,03,1979,Arizona,45.1,47.1,-111.664418336,34.2931098705
16802,03,1979,Arkansas,44.2,47.1,-92.4392676639,34.8997453322
16803,03,1979,California,46.3,47.1,-119.610698951,37.2460706736
16804,03,1979,Colorado,29.6,30.5,-105.547824721,38.9985518194
16805,03,1979,Connecticut,28.8,30.9,-72.7257060428,41.6202863352
16806,03,1979,Delaware,34.8,38.5,-75.4004040929,38.8870164548
16807,03,1979,Florida,59.6,61.7,-81.7974638723,28.6284392647
16808,03,1979,Georgia,50.4,51.9,-83.4463418309,32.6492290722
16809,03,1979,Idaho,30.0,29.6,-114.659382348,44.0890895052
16810,03,1979,Illinois,28.4,34.5,-89.1983967614,40.0650409125
16811,03,1979,Indiana,29.4,34.5,-86.2756397346,39.9081412284
16812,03,1979,Iowa,21.2,28.6,-93.5000649605,42.0746268788
16813,03,1979,Kansas,34.0,38.0,-98.3802131736,38.4847081514
16814,03,1979,Kentucky,37.7,40.9,-85.2904560935,37.5266674638
16815,03,1979,Louisiana,53.5,55.7,-92.5856620163,31.0584069584
16816,03,1979,Maine,21.5,20.4,-69.2266474552,45.3714334913
16817,03,1979,Maryland,34.4,38.1,-76.7724546076,39.0369222963
16818,03,1979,Massachusetts,27.9,29.6,-71.7986394244,42.2533023991
16819,03,1979,Michigan,21.1,24.1,-85.4371669561,44.3506813109
16820,03,1979,Minnesota,12.8,18.6,-94.3090126515,46.3163329315
16821,03,1979,Mississippi,49.6,52.0,-89.6652136847,32.750866634
16822,03,1979,Missouri,33.6,38.7,-92.4774101578,38.3676131565
16823,03,1979,Montana,22.2,25.4,-109.645148622,47.0335364218
16824,03,1979,Nebraska,26.7,31.3,-99.8108090713,41.5271489603
16825,03,1979,Nevada,36.4,36.8,-116.65522549,39.3562373462
16826,03,1979,New Hampshire,22.8,23.6,-71.5775941473,43.6856317461
16827,03,1979,New Jersey,32.3,34.9,-74.6607541123,40.1844273633
16828,03,1979,New Mexico,39.4,40.6,-106.108388616,34.4213707591
16829,03,1979,New York,23.0,25.6,-75.5031182762,42.9403901101
16830,03,1979,North Carolina,43.2,45.6,-79.3723797543,35.5415341226
16831,03,1979,North Dakota,9.8,18.3,-100.469321077,47.446338517
16832,03,1979,Ohio,29.8,33.7,-82.7900611953,40.291452206
16833,03,1979,Oklahoma,41.5,45.3,-97.5082927121,35.5834856477
16834,03,1979,Oregon,37.3,36.2,-120.555413394,43.9366481606
